TIMESTAMP,Calculated engine load,Engine coolant temperature,Short term fuel trim—Bank 1,Long term fuel trim—Bank 1, Short term fuel trim—Bank 2,Engine RPM,Vehicle speed ,Intake air temperature ,Throttle position ,Fuel Tank Level Input  ,Distance traveled since codes cleared , Relative throttle position, Ambient air temperature,Absolute throttle position B,Absolute throttle position C,Absolute throttle position D,Absolute throttle position E,Absolute throttle position F,Fuel Type
1.50E+12,41,75,,,,1476,38,46,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1255,15,46,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1605,23,46,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1902,35,46,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1562,41,46,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1821,46,46,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1539,48,46,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1202,22,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1235,25,46,16,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1798,37,46,14,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,774,,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1383,28,46,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1414,30,45,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,735,21,46,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,,28,46,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1207,33,46,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1264,28,46,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1144,22,46,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1143,20,46,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,912,23,46,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1542,31,46,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1802,25,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1461,30,46,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1221,23,46,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,812,21,47,19,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1760,35,46,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1346,25,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,938,30,47,20,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1447,37,45,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1264,26,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,976,27,46,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1158,27,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1121,28,46,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1014,20,46,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1381,12,46,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1720,22,46,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1489,27,45,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1607,28,45,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1589,28,45,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1528,27,45,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1424,21,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,695,10,46,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1356,,46,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,1582,20,45,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1978,23,45,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,2118,26,45,8,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,2054,20,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1355,18,46,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,2276,30,45,12,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1512,26,45,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,656,11,46,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,779,0,46,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1111,13,46,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1165,23,46,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1733,33,45,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,79,,,,1288,31,45,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,1331,36,45,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,1497,37,45,12,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,1577,40,45,14,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,1544,36,45,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,79,,,,1435,33,44,8,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,79,,,,1331,36,45,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,79,,,,1666,47,45,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,79,,,,2129,48,44,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1285,,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1530,32,45,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1360,37,45,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1564,27,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1123,28,45,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1576,25,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1782,33,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,1416,21,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,790,8,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,798,3,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,788,1,45,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,773,0,45,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,763,0,46,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,2116,38,46,17,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1913,45,45,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1006,23,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,2184,45,45,42,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,2579,47,44,25,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1810,43,44,17,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1650,36,44,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1367,23,44,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1455,33,45,19,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,2160,32,44,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1506,21,45,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1583,32,45,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,1752,20,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1314,20,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,78,,,,1369,18,45,20,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,79,,,,1327,27,45,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,1619,30,45,8,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,1243,30,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,743,8,45,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,989,11,45,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,80,,,,726,2,45,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,,,,,756,,,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,30,,,,,5,30,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,31,,,,1015,0,30,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,32,,,,1006,7,30,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,33,,,,909,6,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,33,,,,1000,12,30,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,35,,,,1576,23,30,17,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,36,,,,1494,26,30,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,36,,,,1001,13,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,37,,,,1013,21,30,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,39,,,,2091,26,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,39,,,,1709,30,30,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,40,,,,1492,23,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,41,,,,1159,25,30,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,42,,,,1581,27,30,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,43,,,,1301,20,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,44,,,,1398,26,30,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,45,,,,1450,22,30,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,46,,,,1224,20,30,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,47,,,,885,3,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,47,,,,1378,20,30,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,48,,,,1398,26,30,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,48,,,,,28,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,50,,,,898,22,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,50,,,,1248,32,30,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,51,,,,1285,31,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,51,,,,,11,30,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,51,,,,1544,25,31,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,52,,,,1612,30,31,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,53,,,,1097,16,30,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,,21,30,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,1484,21,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,851,1,31,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,55,,,,795,2,31,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,56,,,,915,8,31,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,57,,,,1571,21,31,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,57,,,,1413,8,31,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,57,,,,1521,21,31,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,58,,,,1885,20,31,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,59,,,,814,0,31,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,60,,,,849,11,32,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,60,,,,1817,26,32,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,60,,,,1619,28,31,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,1535,27,32,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1449,25,32,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1484,22,32,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,750,12,33,12,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1987,23,32,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,64,,,,826,10,33,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,65,,,,2189,33,33,14,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,65,,,,2175,20,33,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1311,28,33,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,726,21,33,22,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1737,33,33,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1530,15,33,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,68,,,,905,18,33,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,68,,,,1755,41,33,25,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,2251,55,33,16,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,2365,61,33,14,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,1837,48,33,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,68,,,,1007,21,34,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,68,,,,1727,40,34,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1707,43,34,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1741,42,34,8,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1509,37,34,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1535,36,34,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1497,35,34,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1480,35,34,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1214,27,34,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,820,20,35,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,1022,11,35,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,68,,,,944,20,35,8,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,1112,12,35,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,1506,28,35,12,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,70,,,,,25,36,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,71,,,,1899,36,35,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,1383,22,35,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,999,15,36,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,966,1,36,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,73,,,,1177,18,36,12,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,73,,,,1310,18,36,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,73,,,,1433,31,36,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,73,,,,1400,36,36,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,74,,,,1581,40,36,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,74,,,,1630,37,36,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,74,,,,1109,13,36,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,74,,,,770,0,36,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,790,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,770,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,772,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,75,,,,761,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,76,,,,771,0,36,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,77,,,,774,0,36,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,82,,,,777,0,39,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,87,,,,761,0,39,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,87,,,,710,1,39,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,88,,,,719,0,39,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,88,,,,754,1,39,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,89,,,,769,0,39,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,90,,,,756,0,39,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,90,,,,787,0,39,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,90,,,,752,0,39,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,50,,,,891,0,27,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,51,,,,845,0,26,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,51,,,,836,0,27,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,52,,,,838,0,27,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,52,,,,804,12,27,14,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,53,,,,1240,16,27,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,2519,32,27,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,2254,45,27,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,55,,,,2886,55,27,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,56,,,,1743,46,27,16,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,56,,,,1764,40,27,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,56,,,,1694,47,28,17,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,55,,,,2135,53,27,18,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,55,,,,1870,47,27,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,55,,,,1742,40,27,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,55,,,,1226,28,27,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,840,16,28,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,861,5,28,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,54,,,,990,10,28,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,55,,,,835,7,28,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,56,,,,792,8,28,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,57,,,,798,5,28,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,57,,,,806,7,29,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,57,,,,805,7,29,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,58,,,,,12,29,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,59,,,,1363,22,29,12,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,60,,,,1221,,29,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,60,,,,1697,32,29,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,60,,,,1555,31,29,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,1825,33,29,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,1359,25,29,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,,23,30,21,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,1740,37,30,17,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,2097,33,29,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,,26,30,17,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1494,38,30,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1645,38,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1340,25,30,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,830,1,30,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,1665,21,30,25,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1957,32,31,19,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,2079,41,30,14,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1783,43,30,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1577,36,30,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1483,37,30,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1435,36,31,9,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1305,21,31,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1582,37,31,19,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1880,51,31,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1879,46,31,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1670,43,31,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1774,46,31,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1843,46,32,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1888,45,31,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1711,45,32,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1973,51,32,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1988,48,32,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1930,46,32,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1905,52,32,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1890,35,32,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,822,3,33,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,61,,,,852,8,33,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1721,26,33,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,62,,,,1528,25,33,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,1994,38,33,18,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,63,,,,2348,40,33,19,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,64,,,,1736,31,33,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,64,,,,1880,37,33,32,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,65,,,,1569,41,33,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1607,33,33,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,826,,33,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1615,36,33,22,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,2394,45,33,20,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1970,31,33,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,2205,38,33,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1206,,33,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1712,33,33,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1959,28,33,5,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,66,,,,1455,23,33,8,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,834,6,33,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,838,2,34,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,67,,,,795,5,34,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,68,,,,1676,15,34,7,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,2117,30,35,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,2191,40,34,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,70,,,,1423,27,34,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,70,,,,804,8,35,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,70,,,,819,1,35,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,71,,,,794,6,35,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,71,,,,2043,33,35,6,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,1891,52,35,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,1748,48,36,18,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,2089,52,35,11,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,71,,,,1318,36,36,10,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,70,,,,1824,48,35,15,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,70,,,,2024,52,35,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,1739,35,35,3,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,1395,38,36,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,1593,36,35,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,843,3,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,68,,,,796,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,804,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,805,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,69,,,,775,0,36,2,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,70,,,,,16,36,13,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,71,,,,2318,38,36,20,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,2338,46,36,8,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,1776,36,36,4,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,41,72,,,,959,,36,3,,,,,,,,,,Biodiesel_Ethanol
